NZ_CAXODD010000030.1	5_npsB_Ko	99.520	4371	21	0	7198	11568	4371	1	0.0	7956
NZ_CAXODD010000030.1	17_npsB_Kg	95.240	4370	205	1	7199	11568	4367	1	0.0	6914
NZ_CAXODD010000030.1	42_npsB_Kpa	94.259	4372	247	4	7199	11568	4370	1	0.0	6680
NZ_CAXODD010000030.1	30_npsB_Km	94.099	4372	249	5	7199	11568	4365	1	0.0	6636
NZ_CAXODD010000030.1	12_uvrX_Ko	99.204	2262	18	0	20060	22321	2262	1	0.0	4078
NZ_CAXODD010000030.1	9_adsX_Ko	99.538	1950	9	0	16470	18419	1	1950	0.0	3552
NZ_CAXODD010000030.1	24_uvrX_Kg	94.562	2262	123	0	20060	22321	2262	1	0.0	3496
NZ_CAXODD010000030.1	49_uvrX_Kpa	93.546	2262	146	0	20060	22321	2262	1	0.0	3369
NZ_CAXODD010000030.1	37_uvrX_Km	93.457	2262	148	0	20060	22321	2262	1	0.0	3358
NZ_CAXODD010000030.1	21_adsX_Kg	95.385	1950	90	0	16470	18419	1	1950	0.0	3103
NZ_CAXODD010000030.1	46_adsX_Kpa	95.143	1956	95	0	16464	18419	1	1956	0.0	3086
NZ_CAXODD010000030.1	34_adsX_Km	95.128	1950	95	0	16470	18419	1	1950	0.0	3075
NZ_CAXODD010000030.1	10_hmoX_Ko	99.735	1510	4	0	18458	19967	1	1510	0.0	2767
NZ_CAXODD010000030.1	3_npsA_Ko	99.408	1521	9	0	11867	13387	1521	1	0.0	2760
NZ_CAXODD010000030.1	22_hmoX_Kg	96.032	1512	60	0	18458	19969	1	1512	0.0	2460
NZ_CAXODD010000030.1	35_hmoX_Km	95.833	1512	63	0	18458	19969	1	1512	0.0	2444
NZ_CAXODD010000030.1	47_hmoX_Kpa	95.701	1512	65	0	18458	19969	1	1512	0.0	2433
NZ_CAXODD010000030.1	15_npsA_Kg	95.266	1521	72	0	11867	13387	1521	1	0.0	2410
NZ_CAXODD010000030.1	28_npsA_Km	93.820	1521	94	0	11867	13387	1521	1	0.0	2289
NZ_CAXODD010000030.1	40_npsA_Kpa	93.557	1521	98	0	11867	13387	1521	1	0.0	2266
NZ_CAXODD010000030.1	11_msfX_Ko	99.513	1233	6	0	22326	23558	1233	1	0.0	2244
NZ_CAXODD010000030.1	6_aroX_Ko	99.145	1170	10	0	13845	15014	1	1170	0.0	2106
NZ_CAXODD010000030.1	18_aroX_Kg	95.726	1170	50	0	13845	15014	1	1170	0.0	1884
NZ_CAXODD010000030.1	31_aroX_Km	95.385	1170	54	0	13845	15014	1	1170	0.0	1862
NZ_CAXODD010000030.1	43_aroX_Kpa	95.043	1170	58	0	13845	15014	1	1170	0.0	1840
NZ_CAXODD010000030.1	36_msfX_Km	92.782	1233	89	0	22326	23558	1233	1	0.0	1784
NZ_CAXODD010000030.1	23_msfX_Kg	92.701	1233	90	0	22326	23558	1233	1	0.0	1779
NZ_CAXODD010000030.1	48_msfX_Kpa	92.457	1233	93	0	22326	23558	1233	1	0.0	1762
NZ_CAXODD010000030.1	7_dhbX_Ko	99.873	786	1	0	15004	15789	1	786	0.0	1447
NZ_CAXODD010000030.1	32_dhbX_Km	95.293	786	37	0	15004	15789	1	786	0.0	1247
NZ_CAXODD010000030.1	44_dhbX_Kpa	94.911	786	40	0	15004	15789	1	786	0.0	1230
NZ_CAXODD010000030.1	8_icmX_Ko	100.000	633	0	0	15808	16440	1	633	0.0	1170
NZ_CAXODD010000030.1	20_icmX_Kg	96.367	633	23	0	15808	16440	1	633	0.0	1042
NZ_CAXODD010000030.1	45_icmX_Kpa	96.051	633	25	0	15808	16440	1	633	0.0	1031
NZ_CAXODD010000030.1	33_icmX_Km	96.051	633	25	0	15808	16440	1	633	0.0	1031
NZ_CAXODD010000030.1	4_thdA_Ko	99.134	231	2	0	11634	11864	231	1	7.74e-117	416
NZ_CAXODD010000030.1	19_dhbX_Kg	96.970	231	7	0	11634	11864	231	1	1.69e-108	388
NZ_CAXODD010000030.1	16_thdA_Kg	96.970	231	7	0	11634	11864	231	1	1.69e-108	388
NZ_CAXODD010000030.1	41_thdA_Kpa	93.074	231	16	0	11634	11864	231	1	1.72e-93	339
NZ_CAXODD010000030.1	29_thdA_Km	93.665	221	14	0	11644	11864	221	1	2.88e-91	331
NZ_CAXODD010000172.1	2_empty	98.276	174	3	0	612	785	1	174	5.90e-84	305
NZ_CAXODD010000529.1	1_oxy2_Ko	99.427	873	5	0	1286	2158	1	873	0.0	1585
NZ_CAXODD010000529.1	51_oxy3_Sp	84.543	1061	153	6	1104	2161	1	1053	0.0	1040
NZ_CAXODD010000529.1	26_oxy5_Km	87.400	873	110	0	1286	2158	1	873	0.0	1003
NZ_CAXODD010000529.1	25_oxy1_Km	87.100	876	110	1	1286	2158	1	876	0.0	989
NZ_CAXODD010000529.1	13_oxy6_Kg	86.997	869	113	0	1286	2154	1	869	0.0	979
NZ_CAXODD010000529.1	38_oxy4_Kpas	86.530	876	118	0	1286	2161	1	876	0.0	965
NZ_CAXODD010000529.1	50_oxy8_Khaux	86.468	872	115	1	1286	2154	1	872	0.0	953
